,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
2242,26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72,1,success,1
2243,57,retired,married,secondary,no,5313,no,no,cellular,3,jun,200,1,-1,0,unknown,1
2244,39,unemployed,married,tertiary,no,201,no,no,cellular,3,jun,699,1,119,1,failure,1
2245,25,blue-collar,single,secondary,no,389,no,no,cellular,3,jun,837,1,-1,0,unknown,1
2246,43,blue-collar,married,primary,no,3917,no,no,cellular,3,jun,725,2,93,1,success,1
2247,32,blue-collar,married,secondary,no,889,yes,no,cellular,3,jun,1076,2,85,3,other,1
2248,43,management,divorced,tertiary,no,481,yes,no,cellular,3,jun,187,1,20,1,other,1
2249,50,management,divorced,tertiary,no,810,no,no,cellular,4,jun,510,3,-1,0,unknown,1
2250,35,services,married,secondary,no,52,yes,no,cellular,4,jun,328,2,94,4,success,1
2251,37,management,married,tertiary,no,108,yes,yes,cellular,4,jun,262,2,-1,0,unknown,1
2252,42,admin.,single,secondary,no,684,no,no,cellular,4,jun,207,1,-1,0,unknown,1
2253,27,management,married,secondary,no,2071,no,no,cellular,4,jun,449,1,-1,0,unknown,1
2254,27,services,single,secondary,no,339,no,no,cellular,4,jun,182,1,-1,0,unknown,1
2255,29,management,single,tertiary,no,572,no,no,cellular,4,jun,224,1,-1,0,unknown,1
2256,29,student,single,secondary,no,1779,no,no,cellular,4,jun,400,1,-1,0,unknown,1
2257,26,student,single,secondary,no,132,no,no,cellular,4,jun,217,1,-1,0,unknown,1
2258,39,admin.,single,tertiary,no,22086,no,no,cellular,4,jun,160,1,-1,0,unknown,1
2259,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure,1
2260,29,management,married,tertiary,no,205,no,no,cellular,4,jun,787,1,-1,0,unknown,1
2261,33,technician,single,tertiary,no,317,yes,no,cellular,4,jun,323,1,80,14,other,1
2262,32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,2,other,1
2263,30,management,married,tertiary,no,419,yes,no,cellular,4,jun,194,1,-1,0,unknown,1
2264,38,technician,single,secondary,no,1130,no,no,cellular,4,jun,96,2,98,1,success,1
2265,55,admin.,married,secondary,no,1662,no,no,cellular,4,jun,94,2,-1,0,unknown,1
2266,25,admin.,single,secondary,no,1871,no,no,cellular,4,jun,136,1,-1,0,unknown,1
2267,38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,4,jun,81,2,391,3,failure,1
2268,35,blue-collar,married,secondary,no,563,no,yes,cellular,4,jun,147,1,119,3,failure,1
2269,31,unemployed,married,secondary,no,6,no,no,cellular,4,jun,121,4,-1,0,unknown,1
2270,25,services,single,secondary,no,594,no,no,cellular,4,jun,89,2,-1,0,unknown,1
2271,31,management,single,tertiary,no,617,no,no,cellular,4,jun,1161,1,97,2,success,1
2272,27,student,single,secondary,no,538,no,no,cellular,4,jun,124,2,-1,0,unknown,1
2273,34,admin.,single,secondary,no,303,no,no,cellular,4,jun,282,3,126,3,failure,1
2274,40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,592,3,50,8,failure,1
2275,27,admin.,married,secondary,no,897,no,no,cellular,5,jun,397,1,-1,0,unknown,1
2276,28,management,single,secondary,no,171,no,no,cellular,5,jun,324,1,87,1,success,1
2277,28,management,single,secondary,no,1633,no,no,cellular,5,jun,275,1,-1,0,unknown,1
2278,35,admin.,divorced,secondary,no,1085,no,no,cellular,5,jun,199,1,86,7,success,1
2279,58,retired,married,primary,no,1980,no,no,cellular,5,jun,255,1,-1,0,unknown,1
2280,44,technician,married,tertiary,no,1933,no,no,cellular,5,jun,462,1,-1,0,unknown,1
2281,57,retired,married,secondary,no,1841,no,no,telephone,5,jun,302,1,-1,0,unknown,1
2282,25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,1,success,1
2283,21,student,single,secondary,no,794,no,no,cellular,5,jun,191,1,-1,0,unknown,1
2284,49,technician,married,secondary,no,905,no,no,cellular,5,jun,1543,1,-1,0,unknown,1
2285,54,management,married,tertiary,no,8295,no,no,cellular,5,jun,207,1,-1,0,unknown,1
2286,59,retired,married,primary,no,0,no,no,cellular,5,jun,493,2,-1,0,unknown,1
2287,28,management,single,tertiary,no,874,yes,no,cellular,5,jun,509,1,-1,0,unknown,1
2288,37,blue-collar,married,secondary,no,4321,no,no,cellular,5,jun,657,1,-1,0,unknown,1
2289,30,technician,single,tertiary,no,0,yes,no,cellular,5,jun,159,2,-1,0,unknown,1
2290,35,housemaid,single,primary,no,745,no,no,telephone,5,jun,522,3,-1,0,unknown,1
2291,31,management,single,tertiary,no,924,no,no,cellular,5,jun,207,2,98,1,success,1
2292,41,unemployed,single,primary,no,216,no,no,cellular,5,jun,577,3,-1,0,unknown,1
2293,30,unemployed,single,tertiary,no,1159,no,no,telephone,5,jun,366,1,-1,0,unknown,1
2294,28,self-employed,single,tertiary,no,3290,no,no,cellular,5,jun,201,2,-1,0,unknown,1
2295,31,unemployed,single,secondary,no,582,yes,no,cellular,5,jun,548,2,-1,0,unknown,1
2296,53,management,divorced,tertiary,no,380,no,yes,cellular,5,jun,438,2,-1,0,unknown,1
2297,22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,1,success,1
2298,36,services,married,primary,no,92,yes,no,cellular,5,jun,244,7,-1,0,unknown,1
2299,33,technician,single,secondary,no,66,no,no,cellular,5,jun,157,2,-1,0,unknown,1
2300,31,technician,single,tertiary,no,252,no,no,cellular,8,jun,107,3,-1,0,unknown,1
2301,49,admin.,married,tertiary,no,6574,no,no,cellular,8,jun,138,3,-1,0,unknown,1
2302,51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,458,6,-1,0,unknown,1
2303,34,technician,married,secondary,no,294,yes,no,cellular,8,jun,301,3,-1,0,unknown,1
2304,35,blue-collar,married,primary,no,1177,no,no,cellular,8,jun,243,4,-1,0,unknown,1
2305,32,admin.,single,tertiary,no,8866,no,no,cellular,9,jun,234,2,83,2,success,1
2306,36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,9,jun,993,4,85,4,success,1
2307,31,management,single,tertiary,no,5205,no,no,cellular,9,jun,529,2,-1,0,unknown,1
2308,25,technician,single,tertiary,no,3630,no,no,telephone,9,jun,221,7,-1,0,unknown,1
2309,25,services,single,tertiary,no,12,no,no,cellular,12,jun,126,6,-1,0,unknown,1
2310,60,management,married,secondary,no,544,no,no,cellular,12,jun,95,7,357,2,failure,1
2311,40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,491,2,207,1,other,1
2312,50,management,married,tertiary,no,1612,no,no,cellular,15,jun,532,2,98,2,other,1
2313,32,management,single,tertiary,no,718,yes,no,cellular,15,jun,95,1,-1,0,unknown,1
2314,60,admin.,married,secondary,no,3547,no,no,telephone,15,jun,351,6,-1,0,unknown,1
2315,32,services,married,secondary,no,914,no,no,cellular,15,jun,372,1,-1,0,unknown,1
2316,52,entrepreneur,married,secondary,no,1306,no,no,cellular,15,jun,288,1,-1,0,unknown,1
2317,59,technician,married,secondary,no,259,no,no,cellular,15,jun,415,1,89,1,success,1
2318,56,retired,married,secondary,no,-1206,yes,no,cellular,15,jun,382,2,-1,0,unknown,1
2319,47,management,single,tertiary,no,372,no,no,cellular,15,jun,257,1,-1,0,unknown,1
2320,43,management,married,tertiary,no,3518,no,no,cellular,15,jun,181,2,-1,0,unknown,1
2321,25,services,single,secondary,no,505,no,no,cellular,15,jun,284,1,-1,0,unknown,1
2322,31,student,single,secondary,no,1776,no,no,cellular,15,jun,220,1,207,1,other,1
2323,27,management,single,tertiary,no,20585,no,no,cellular,15,jun,188,1,-1,0,unknown,1
2324,26,admin.,married,secondary,no,1595,no,no,cellular,15,jun,155,1,105,1,failure,1
2325,37,admin.,single,tertiary,no,1000,yes,no,cellular,15,jun,322,1,90,1,success,1
2326,27,admin.,single,tertiary,no,138,no,no,cellular,15,jun,89,2,-1,0,unknown,1
2327,49,management,married,tertiary,no,561,no,no,cellular,15,jun,173,1,-1,0,unknown,1
2328,26,management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,-1,0,unknown,1
2329,28,management,single,tertiary,no,502,no,no,cellular,16,jun,136,2,-1,0,unknown,1
2330,33,blue-collar,married,secondary,no,379,yes,yes,cellular,16,jun,263,2,-1,0,unknown,1
2331,31,technician,married,unknown,no,14533,no,no,cellular,16,jun,245,2,-1,0,unknown,1
2332,32,services,married,secondary,no,689,yes,yes,cellular,16,jun,162,3,-1,0,unknown,1
2333,30,technician,single,secondary,no,2567,no,no,cellular,18,jun,813,4,-1,0,unknown,1
2334,34,management,married,tertiary,no,443,no,no,cellular,18,jun,235,3,-1,0,unknown,1
2335,58,retired,married,primary,no,2074,no,no,cellular,18,jun,259,2,-1,0,unknown,1
2336,34,management,married,tertiary,no,2374,yes,yes,cellular,18,jun,270,2,314,2,failure,1
2337,26,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92,5,other,1
2338,49,management,single,tertiary,no,7443,no,no,telephone,19,jun,293,5,211,2,failure,1
2339,57,management,married,tertiary,no,10583,no,no,cellular,22,jun,295,3,-1,0,unknown,1
2340,83,retired,married,primary,no,425,no,no,telephone,22,jun,883,1,140,1,failure,1
2341,61,management,married,tertiary,no,997,no,no,cellular,22,jun,269,1,104,1,success,1
2342,64,retired,married,secondary,no,5966,yes,no,cellular,22,jun,983,1,-1,0,unknown,1
2343,37,admin.,married,secondary,no,2061,yes,yes,cellular,22,jun,459,1,109,3,failure,1
2344,68,retired,married,secondary,no,0,no,no,cellular,22,jun,586,1,-1,0,unknown,1
2345,71,retired,married,tertiary,no,2887,no,no,cellular,30,jun,128,1,-1,0,unknown,1
2346,54,management,married,tertiary,no,1464,no,no,cellular,30,jun,157,1,-1,0,unknown,1
2347,37,management,married,tertiary,no,1315,no,no,cellular,30,jun,224,1,-1,0,unknown,1
2348,22,student,single,unknown,no,466,no,no,cellular,30,jun,377,1,-1,0,unknown,1
2349,44,management,married,tertiary,no,2383,no,no,cellular,1,jul,571,2,-1,0,unknown,1
2350,37,entrepreneur,married,tertiary,no,1649,no,yes,cellular,1,jul,140,3,-1,0,unknown,1
2351,72,self-employed,married,tertiary,no,132,no,no,cellular,1,jul,260,2,65,1,success,1
2352,69,retired,divorced,primary,no,482,no,no,cellular,2,jul,260,2,-1,0,unknown,1
2353,41,blue-collar,married,secondary,no,203,no,no,cellular,2,jul,342,2,-1,0,unknown,1
2354,44,blue-collar,married,secondary,no,88,yes,no,cellular,2,jul,275,1,-1,0,unknown,1
2355,32,services,single,secondary,no,2881,no,no,cellular,2,jul,356,1,-1,0,unknown,1
2356,79,retired,married,secondary,no,668,no,no,telephone,2,jul,363,1,-1,0,unknown,1
2357,33,technician,married,secondary,no,73,yes,no,cellular,2,jul,218,1,-1,0,unknown,1
2358,45,management,married,tertiary,no,1309,no,no,cellular,2,jul,367,1,-1,0,unknown,1
2359,40,management,married,tertiary,no,2763,yes,no,cellular,2,jul,566,1,395,2,success,1
2360,42,entrepreneur,married,secondary,no,2959,yes,no,telephone,2,jul,711,1,342,1,failure,1
2361,30,technician,single,secondary,no,930,no,no,cellular,2,jul,396,1,-1,0,unknown,1
2362,28,management,single,tertiary,no,12956,yes,no,cellular,2,jul,940,1,399,3,success,1
2363,58,housemaid,divorced,secondary,no,0,no,no,cellular,2,jul,478,2,-1,0,unknown,1
2364,39,admin.,divorced,secondary,no,19,yes,no,cellular,2,jul,503,2,147,5,success,1
2365,31,blue-collar,married,secondary,no,625,yes,no,cellular,2,jul,135,2,49,3,failure,1
2366,45,admin.,married,unknown,no,5511,no,no,cellular,2,jul,272,1,-1,0,unknown,1
2367,56,blue-collar,married,primary,no,1137,no,no,telephone,2,jul,176,1,-1,0,unknown,1
2368,46,management,divorced,tertiary,no,1329,no,no,cellular,3,jul,247,2,-1,0,unknown,1
2369,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,1
2370,27,services,single,secondary,no,302,no,no,cellular,3,jul,203,1,-1,0,unknown,1
2371,30,unemployed,married,tertiary,no,330,no,no,cellular,3,jul,264,1,80,1,success,1
2372,26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,446,1,-1,0,unknown,1
2373,35,unemployed,single,primary,no,68,no,no,cellular,3,jul,175,1,-1,0,unknown,1
2374,52,blue-collar,married,primary,no,1524,no,no,cellular,3,jul,1007,6,-1,0,unknown,1
2375,54,admin.,married,secondary,no,1633,no,no,cellular,3,jul,409,2,-1,0,unknown,1
2376,41,entrepreneur,married,primary,no,0,no,no,cellular,3,jul,438,2,389,1,other,1
2377,24,management,single,tertiary,no,507,no,no,cellular,3,jul,257,1,-1,0,unknown,1
2378,28,blue-collar,single,secondary,no,643,no,no,cellular,3,jul,308,2,-1,0,unknown,1
2379,62,management,married,tertiary,no,2785,no,no,cellular,6,jul,270,3,-1,0,unknown,1
2380,52,technician,married,secondary,no,137,no,no,cellular,6,jul,227,2,-1,0,unknown,1
2381,23,services,single,secondary,no,870,no,no,cellular,6,jul,316,4,-1,0,unknown,1
2382,82,retired,married,primary,no,8603,no,no,cellular,7,jul,429,1,-1,0,unknown,1
2383,63,retired,married,secondary,no,18016,no,no,cellular,7,jul,371,1,-1,0,unknown,1
2384,32,admin.,married,secondary,no,51,yes,yes,cellular,7,jul,297,1,-1,0,unknown,1
2385,31,management,married,tertiary,no,1032,no,no,cellular,7,jul,284,1,-1,0,unknown,1
2386,37,services,married,secondary,no,981,no,no,cellular,7,jul,682,2,386,1,success,1
2387,40,technician,single,tertiary,no,431,no,no,cellular,7,jul,180,2,-1,0,unknown,1
2388,66,retired,married,secondary,no,203,no,no,cellular,7,jul,376,1,-1,0,unknown,1
2389,37,management,married,tertiary,no,3737,no,no,cellular,7,jul,224,1,-1,0,unknown,1
2390,38,unemployed,married,primary,no,7005,yes,no,cellular,7,jul,370,1,412,1,failure,1
2391,27,student,single,secondary,no,111,no,no,cellular,7,jul,495,2,-1,0,unknown,1
2392,58,retired,married,primary,no,565,no,no,telephone,7,jul,876,1,-1,0,unknown,1
2393,49,housemaid,married,primary,no,889,no,no,telephone,7,jul,388,1,-1,0,unknown,1
2394,31,management,single,secondary,no,202,yes,no,cellular,8,jul,167,1,62,1,failure,1
2395,31,management,single,tertiary,no,307,no,no,cellular,8,jul,361,1,229,2,failure,1
2396,38,student,married,unknown,no,0,no,no,cellular,8,jul,341,1,385,1,failure,1
2397,79,retired,married,primary,no,429,no,no,telephone,8,jul,1006,2,-1,0,unknown,1
2398,71,retired,married,tertiary,no,4388,no,no,cellular,8,jul,896,2,-1,0,unknown,1
2399,52,technician,married,tertiary,no,2557,no,no,cellular,8,jul,340,1,156,1,other,1
2400,55,management,married,unknown,no,3122,no,no,cellular,8,jul,349,1,-1,0,unknown,1
2401,46,blue-collar,married,secondary,no,922,yes,no,telephone,8,jul,576,1,-1,0,unknown,1
2402,28,management,single,tertiary,no,3796,no,no,cellular,8,jul,315,2,-1,0,unknown,1
2403,22,student,single,secondary,no,185,no,no,cellular,8,jul,153,1,-1,0,unknown,1
2404,49,management,single,tertiary,no,151,yes,no,cellular,8,jul,97,3,-1,0,unknown,1
2405,20,student,single,unknown,no,829,no,no,cellular,9,jul,253,2,-1,0,unknown,1
2406,19,student,single,primary,no,103,no,no,cellular,10,jul,104,2,-1,0,unknown,1
2407,34,blue-collar,single,primary,no,79,no,no,telephone,10,jul,336,4,-1,0,unknown,1
2408,73,management,married,tertiary,no,1609,no,no,cellular,14,jul,169,2,-1,0,unknown,1
2409,27,management,single,tertiary,no,2489,no,no,cellular,15,jul,323,2,163,2,other,1
2410,59,blue-collar,divorced,primary,no,989,no,no,cellular,20,jul,125,2,-1,0,unknown,1
2411,25,student,single,tertiary,no,58,no,no,cellular,24,jul,139,5,-1,0,unknown,1
2412,44,entrepreneur,single,unknown,no,323,no,no,cellular,28,jul,332,2,181,2,failure,1
2413,28,management,single,tertiary,no,5474,no,no,cellular,28,jul,486,5,-1,0,unknown,1
2414,25,management,single,tertiary,no,219,no,no,cellular,4,aug,576,1,96,1,success,1
2415,28,management,married,tertiary,no,1240,no,no,cellular,4,aug,849,1,-1,0,unknown,1
2416,52,admin.,married,secondary,no,1228,yes,yes,cellular,4,aug,218,1,-1,0,unknown,1
2417,57,management,married,tertiary,no,1660,no,no,cellular,4,aug,642,1,-1,0,unknown,1
2418,49,management,divorced,tertiary,no,914,no,no,cellular,4,aug,185,1,-1,0,unknown,1
2419,33,technician,married,tertiary,no,1699,no,no,cellular,4,aug,600,1,-1,0,unknown,1
2420,47,technician,married,secondary,no,1167,yes,no,cellular,4,aug,505,1,96,6,success,1
2421,68,retired,married,secondary,no,19317,yes,no,cellular,4,aug,249,1,-1,0,unknown,1
2422,40,technician,single,tertiary,no,1646,yes,no,cellular,4,aug,173,1,92,5,success,1
2423,46,management,married,tertiary,no,242,no,no,cellular,4,aug,120,2,96,1,success,1
2424,29,technician,single,secondary,no,382,no,no,cellular,5,aug,409,4,-1,0,unknown,1
2425,55,management,divorced,tertiary,no,2383,no,no,cellular,5,aug,1019,2,63,2,success,1
2426,30,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,2,93,4,success,1
2427,49,admin.,divorced,secondary,no,1718,no,yes,cellular,5,aug,211,1,-1,0,unknown,1
2428,48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success,1
2429,21,student,single,secondary,no,216,no,no,cellular,5,aug,414,1,-1,0,unknown,1
2430,45,admin.,married,secondary,no,153,no,no,cellular,5,aug,277,1,-1,0,unknown,1
2431,43,management,married,tertiary,no,1791,no,no,cellular,5,aug,254,1,-1,0,unknown,1
2432,47,management,single,tertiary,no,86,no,no,cellular,5,aug,253,1,97,4,success,1
2433,27,management,single,tertiary,no,6791,no,no,cellular,5,aug,179,2,69,26,other,1
2434,20,student,married,unknown,no,292,no,no,cellular,5,aug,385,2,93,1,failure,1
2435,37,unemployed,single,tertiary,no,1291,no,no,cellular,5,aug,150,1,97,2,success,1
2436,61,management,married,tertiary,no,175,no,no,telephone,5,aug,270,2,-1,0,unknown,1
2437,57,services,single,secondary,no,0,no,no,cellular,6,aug,355,1,-1,0,unknown,1
2438,40,management,married,tertiary,no,0,no,no,cellular,6,aug,131,2,98,6,success,1
2439,53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure,1
2440,65,unknown,married,unknown,no,4717,no,no,telephone,6,aug,256,1,-1,0,unknown,1
2441,67,retired,married,tertiary,no,701,no,no,cellular,6,aug,254,2,-1,0,unknown,1
2442,66,retired,married,tertiary,no,3,no,no,cellular,6,aug,550,1,-1,0,unknown,1
2443,67,management,married,tertiary,no,405,no,no,cellular,7,aug,345,2,-1,0,unknown,1
2444,57,retired,married,secondary,no,168,no,no,cellular,7,aug,342,1,-1,0,unknown,1
2445,38,admin.,married,tertiary,no,4297,no,no,cellular,7,aug,206,2,-1,0,unknown,1
2446,56,management,divorced,tertiary,no,10532,no,no,cellular,7,aug,324,1,-1,0,unknown,1
2447,46,management,married,tertiary,no,4693,no,yes,cellular,7,aug,79,1,394,2,failure,1
2448,69,technician,married,secondary,no,9064,no,no,cellular,7,aug,714,1,-1,0,unknown,1
2449,32,services,single,secondary,no,6983,no,no,cellular,7,aug,255,1,-1,0,unknown,1
2450,72,retired,married,tertiary,no,2,no,no,cellular,7,aug,147,2,-1,0,unknown,1
2451,41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,273,1,95,2,failure,1
2452,72,retired,married,primary,no,1612,no,no,cellular,7,aug,530,2,-1,0,unknown,1
2453,33,unemployed,married,secondary,no,1211,no,no,cellular,7,aug,456,1,-1,0,unknown,1
2454,37,admin.,married,secondary,no,96,no,no,cellular,7,aug,155,1,99,2,success,1
2455,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,1
2456,44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,166,1,99,2,other,1
2457,42,services,single,secondary,no,3403,yes,no,cellular,7,aug,215,1,99,1,failure,1
2458,58,unemployed,married,secondary,no,687,yes,no,cellular,7,aug,221,1,99,2,success,1
2459,34,technician,married,tertiary,no,7050,no,no,cellular,7,aug,130,1,-1,0,unknown,1
2460,55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,-1,0,unknown,1
2461,71,retired,married,primary,no,2600,no,no,cellular,7,aug,212,1,-1,0,unknown,1
2462,23,student,single,secondary,no,0,no,no,cellular,7,aug,217,1,99,7,success,1
2463,60,management,single,tertiary,no,1034,yes,no,cellular,7,aug,231,3,-1,0,unknown,1
2464,18,student,single,unknown,no,108,no,no,cellular,10,aug,167,1,-1,0,unknown,1
2465,54,technician,married,secondary,no,10185,no,no,cellular,10,aug,559,1,70,2,other,1
2466,59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,252,1,185,2,success,1
2467,32,self-employed,single,tertiary,no,1815,no,no,telephone,10,aug,235,1,102,2,failure,1
2468,61,self-employed,divorced,tertiary,no,52587,no,no,cellular,10,aug,290,1,-1,0,unknown,1
2469,31,management,married,tertiary,no,10884,no,no,cellular,10,aug,294,3,98,2,success,1
